date,mean_temperature_f,mean_dew_point_f,mean_humidity,mean_sea_level_pressure_inches,mean_visibility_miles,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,events,wind_dir_degrees,city
2014-04-01,50.0,43.0,80.0,29.91,10.0,10.0,32.0,0.29,Rain,128.0,San Jose
2014-04-02,52.0,42.0,73.0,30.03,10.0,7.0,20.0,0.01,Clear,311.0,San Jose
2014-04-03,55.0,42.0,66.0,30.08,10.0,7.0,21.0,0,Clear,149.0,San Jose
2014-04-04,55.0,46.0,69.0,30.03,9.0,8.0,22.0,0.09,Rain,234.0,San Jose
2014-04-05,59.0,45.0,64.0,30.13,10.0,8.0,23.0,0,Clear,306.0,San Jose
2014-04-06,61.0,47.0,65.0,30.18,10.0,5.0,23.0,0,Clear,288.0,San Jose
2014-04-07,68.0,50.0,59.0,30.1,10.0,4.0,18.0,0,Clear,307.0,San Jose
2014-04-08,72.0,52.0,54.0,30.06,10.0,4.0,21.0,0,Clear,285.0,San Jose
2014-04-09,65.0,52.0,64.0,30.05,10.0,5.0,18.0,0,Clear,297.0,San Jose
2014-04-10,66.0,50.0,60.0,29.98,9.0,4.0,14.0,0,Clear,300.0,San Jose
2014-04-11,62.0,51.0,75.0,29.91,10.0,6.0,17.0,0,Clear,305.0,San Jose
2014-04-12,62.0,48.0,59.0,29.9,10.0,7.0,22.0,0,Clear,200.0,San Jose
2014-04-13,65.0,48.0,61.0,30.0,10.0,6.0,22.0,0,Clear,281.0,San Jose
2014-04-14,64.0,49.0,57.0,30.07,9.0,5.0,16.0,0,Clear,278.0,San Jose
2014-04-15,59.0,50.0,68.0,30.0,10.0,6.0,20.0,0,Clear,310.0,San Jose
2014-04-16,64.0,47.0,58.0,29.88,10.0,6.0,20.0,0,Clear,305.0,San Jose
2014-04-17,63.0,50.0,66.0,29.85,10.0,6.0,25.0,0,Clear,316.0,San Jose
2014-04-18,61.0,48.0,64.0,29.91,10.0,6.0,22.0,0,Clear,322.0,San Jose
2014-04-19,60.0,47.0,60.0,30.07,10.0,7.0,26.0,0,Clear,342.0,San Jose
2014-04-20,65.0,46.0,55.0,30.1,10.0,5.0,25.0,0,Clear,296.0,San Jose
2014-04-21,62.0,44.0,53.0,30.04,10.0,6.0,29.0,0,Clear,302.0,San Jose
2014-04-22,58.0,40.0,54.0,30.07,10.0,15.0,31.0,T,Clear,291.0,San Jose
2014-04-23,57.0,40.0,59.0,30.12,10.0,8.0,26.0,0,Clear,298.0,San Jose
2014-04-24,59.0,48.0,66.0,30.07,10.0,7.0,25.0,T,Rain,304.0,San Jose
2014-04-25,56.0,48.0,77.0,29.88,9.0,7.0,26.0,0.25,Rain,240.0,San Jose
2014-04-26,55.0,40.0,62.0,29.97,10.0,11.0,26.0,0,Clear,273.0,San Jose
2014-04-27,59.0,44.0,60.0,30.09,10.0,9.0,28.0,0,Clear,273.0,San Jose
2014-04-28,60.0,43.0,55.0,30.18,10.0,7.0,25.0,0,Clear,302.0,San Jose
2014-04-29,67.0,43.0,48.0,30.13,10.0,4.0,20.0,0,Clear,311.0,San Jose
2014-04-30,76.0,46.0,43.0,30.04,10.0,5.0,18.0,0,Clear,291.0,San Jose
2014-05-01,75.0,45.0,41.0,30.06,10.0,6.0,26.0,0,Clear,290.0,San Jose
2014-05-02,69.0,45.0,53.0,30.06,10.0,6.0,23.0,0,Clear,309.0,San Jose
2014-05-03,62.0,49.0,69.0,30.04,10.0,10.0,29.0,0,Clear,314.0,San Jose
2014-05-04,62.0,48.0,65.0,30.04,10.0,9.0,28.0,0,Clear,296.0,San Jose
2014-05-05,60.0,46.0,60.0,30.02,10.0,11.0,30.0,0,Clear,286.0,San Jose
2014-05-06,61.0,43.0,52.0,29.92,10.0,10.0,31.0,0,Clear,311.0,San Jose
2014-05-07,59.0,44.0,60.0,29.97,10.0,7.0,26.0,0,Clear,145.0,San Jose
2014-05-08,60.0,48.0,65.0,30.06,10.0,5.0,17.0,T,Rain,184.0,San Jose
2014-05-09,62.0,50.0,64.0,30.13,10.0,13.0,28.0,0,Clear,304.0,San Jose
2014-05-10,60.0,42.0,55.0,30.09,10.0,11.0,32.0,0,Clear,299.0,San Jose
2014-05-11,63.0,38.0,49.0,30.06,10.0,9.0,30.0,0,Clear,299.0,San Jose
2014-05-12,68.0,37.0,36.0,30.07,10.0,7.0,25.0,0,Clear,311.0,San Jose
2014-05-13,75.0,38.0,32.0,30.09,10.0,5.0,25.0,0,Clear,286.0,San Jose
2014-05-14,76.0,37.0,32.0,30.08,10.0,7.0,22.0,0,Clear,318.0,San Jose
2014-05-15,74.0,36.0,29.0,30.07,10.0,7.0,26.0,0,Clear,312.0,San Jose
2014-05-16,67.0,48.0,59.0,30.05,10.0,8.0,22.0,0,Clear,312.0,San Jose
2014-05-17,63.0,49.0,65.0,30.0,10.0,8.0,23.0,0,Clear,318.0,San Jose
2014-05-18,64.0,47.0,60.0,29.99,10.0,11.0,28.0,0,Clear,308.0,San Jose
2014-05-19,61.0,46.0,59.0,29.96,10.0,9.0,39.0,0,Clear,284.0,San Jose
2014-05-20,63.0,48.0,61.0,29.98,10.0,7.0,25.0,0,Clear,308.0,San Jose
2014-05-21,66.0,50.0,63.0,29.95,10.0,7.0,24.0,0,Clear,51.0,San Jose
2014-05-22,66.0,51.0,63.0,29.96,10.0,6.0,23.0,0,Clear,16.0,San Jose
2014-05-23,66.0,54.0,70.0,30.0,9.0,6.0,22.0,0,Clear,307.0,San Jose
2014-05-24,65.0,52.0,70.0,29.98,10.0,7.0,24.0,0,Clear,304.0,San Jose
2014-05-25,69.0,48.0,55.0,29.95,10.0,7.0,22.0,0,Clear,315.0,San Jose
2014-05-26,68.0,48.0,55.0,30.0,10.0,8.0,25.0,0,Clear,314.0,San Jose
2014-05-27,63.0,46.0,59.0,30.03,10.0,8.0,26.0,0,Clear,313.0,San Jose
2014-05-28,64.0,42.0,49.0,30.01,10.0,10.0,26.0,0,Clear,312.0,San Jose
2014-05-29,68.0,41.0,44.0,29.93,10.0,7.0,23.0,0,Clear,294.0,San Jose
2014-05-30,61.0,49.0,69.0,29.95,9.0,9.0,28.0,0,Clear,314.0,San Jose
2014-05-31,66.0,49.0,58.0,29.95,10.0,6.0,18.0,0,Clear,308.0,San Jose
2014-06-01,66.0,50.0,61.0,29.87,10.0,7.0,20.0,0,Clear,294.0,San Jose
2014-06-02,63.0,49.0,67.0,29.87,10.0,10.0,24.0,0,Clear,103.0,San Jose
2014-06-03,66.0,49.0,58.0,29.9,10.0,9.0,20.0,0,Clear,209.0,San Jose
2014-06-04,66.0,51.0,65.0,29.87,10.0,6.0,20.0,0,Clear,275.0,San Jose
2014-06-05,68.0,53.0,64.0,29.83,10.0,6.0,20.0,0,Clear,284.0,San Jose
2014-06-06,65.0,52.0,64.0,29.82,10.0,8.0,20.0,0,Clear,282.0,San Jose
2014-06-07,66.0,53.0,66.0,29.82,10.0,7.0,18.0,0,Clear,277.0,San Jose
2014-06-08,75.0,53.0,55.0,29.77,10.0,5.0,23.0,0,Clear,304.0,San Jose
2014-06-09,76.0,56.0,61.0,29.72,10.0,6.0,22.0,0,Clear,286.0,San Jose
2014-06-10,67.0,55.0,70.0,29.76,10.0,8.0,22.0,0,Clear,214.0,San Jose
2014-06-11,68.0,53.0,60.0,29.85,10.0,10.0,23.0,0,Clear,165.0,San Jose
2014-06-12,65.0,50.0,62.0,29.95,10.0,9.0,24.0,0,Clear,309.0,San Jose
2014-06-13,66.0,47.0,54.0,29.96,10.0,7.0,24.0,0,Clear,302.0,San Jose
2014-06-14,72.0,49.0,48.0,29.89,10.0,6.0,28.0,0,Clear,316.0,San Jose
2014-06-15,64.0,49.0,61.0,29.83,10.0,8.0,28.0,0,Clear,330.0,San Jose
2014-06-16,62.0,45.0,58.0,29.91,10.0,7.0,24.0,0,Clear,271.0,San Jose
2014-06-17,65.0,44.0,54.0,29.92,10.0,10.0,24.0,0,Clear,295.0,San Jose
2014-06-18,71.0,42.0,43.0,29.93,10.0,7.0,26.0,0,Clear,296.0,San Jose
2014-06-19,66.0,51.0,62.0,29.97,10.0,8.0,22.0,0,Clear,295.0,San Jose
2014-06-20,70.0,48.0,55.0,29.96,10.0,7.0,28.0,0,Clear,307.0,San Jose
2014-06-21,63.0,49.0,61.0,29.92,10.0,6.0,21.0,0,Clear,307.0,San Jose
2014-06-22,64.0,50.0,62.0,29.93,10.0,6.0,26.0,0,Clear,317.0,San Jose
2014-06-23,66.0,50.0,62.0,29.94,9.0,7.0,22.0,0,Clear,315.0,San Jose
2014-06-24,66.0,51.0,57.0,29.99,10.0,7.0,26.0,0,Clear,318.0,San Jose
2014-06-25,66.0,55.0,72.0,29.99,10.0,8.0,28.0,0,Clear,320.0,San Jose
2014-06-26,69.0,54.0,64.0,29.98,10.0,10.0,25.0,0.01,Clear,318.0,San Jose
2014-06-27,69.0,55.0,69.0,29.97,10.0,9.0,25.0,0,Clear,319.0,San Jose
2014-06-28,68.0,53.0,61.0,29.95,10.0,9.0,28.0,0,Clear,322.0,San Jose
2014-06-29,72.0,52.0,56.0,29.89,10.0,5.0,21.0,0,Clear,299.0,San Jose
2014-06-30,77.0,55.0,54.0,29.81,10.0,6.0,20.0,0,Clear,288.0,San Jose
2014-07-01,68.0,55.0,66.0,29.82,10.0,8.0,21.0,0,Clear,238.0,San Jose
2014-07-02,69.0,54.0,64.0,29.87,10.0,8.0,25.0,0,Clear,113.0,San Jose
2014-07-03,69.0,54.0,68.0,29.91,10.0,7.0,21.0,0,Clear,213.0,San Jose
2014-07-04,69.0,55.0,65.0,29.95,10.0,7.0,21.0,0,Clear,293.0,San Jose
2014-07-05,70.0,54.0,60.0,30.03,9.0,6.0,18.0,0,Clear,298.0,San Jose
2014-07-06,70.0,54.0,64.0,30.0,10.0,6.0,17.0,0,Clear,294.0,San Jose
2014-07-07,71.0,56.0,66.0,29.89,10.0,5.0,17.0,0,Clear,299.0,San Jose
2014-07-08,70.0,55.0,65.0,29.89,10.0,7.0,21.0,0,Clear,294.0,San Jose
2014-07-09,69.0,55.0,65.0,29.9,10.0,9.0,20.0,0,Clear,179.0,San Jose
2014-07-10,69.0,55.0,66.0,29.9,10.0,9.0,24.0,0,Clear,171.0,San Jose
2014-07-11,68.0,54.0,64.0,30.0,10.0,9.0,24.0,0,Clear,250.0,San Jose
2014-07-12,66.0,54.0,69.0,30.06,10.0,8.0,22.0,0,Clear,305.0,San Jose
2014-07-13,68.0,56.0,69.0,29.98,10.0,6.0,15.0,0,Clear,304.0,San Jose
2014-07-14,74.0,58.0,63.0,29.89,10.0,5.0,24.0,0,Clear,284.0,San Jose
2014-07-15,72.0,59.0,72.0,29.95,10.0,7.0,22.0,T,Clear,291.0,San Jose
2014-07-16,73.0,58.0,67.0,29.99,10.0,8.0,25.0,0,Clear,277.0,San Jose
2014-07-17,69.0,56.0,67.0,29.98,10.0,8.0,25.0,0,Clear,330.0,San Jose
2014-07-18,69.0,56.0,69.0,29.98,10.0,9.0,21.0,0,Clear,187.0,San Jose
2014-07-19,70.0,57.0,67.0,29.94,10.0,7.0,21.0,T,Clear,313.0,San Jose
2014-07-20,71.0,59.0,71.0,29.95,10.0,8.0,24.0,0,Clear,310.0,San Jose
2014-07-21,71.0,57.0,63.0,30.01,10.0,8.0,23.0,0,Clear,273.0,San Jose
2014-07-22,71.0,56.0,66.0,30.06,10.0,8.0,24.0,T,Rain,319.0,San Jose
2014-07-23,69.0,56.0,65.0,30.1,10.0,8.0,26.0,0,Clear,308.0,San Jose
2014-07-24,72.0,56.0,65.0,29.94,10.0,7.0,23.0,0,Clear,305.0,San Jose
2014-07-25,78.0,52.0,48.0,29.85,10.0,6.0,22.0,0,Clear,299.0,San Jose
2014-07-26,75.0,55.0,59.0,29.9,10.0,7.0,21.0,0,Clear,282.0,San Jose
2014-07-27,74.0,59.0,62.0,29.95,10.0,6.0,17.0,0,Clear,297.0,San Jose
2014-07-28,71.0,58.0,68.0,30.02,10.0,5.0,18.0,0,Clear,294.0,San Jose
2014-07-29,73.0,58.0,65.0,30.02,10.0,7.0,18.0,0,Clear,292.0,San Jose
2014-07-30,72.0,59.0,74.0,29.98,10.0,7.0,18.0,0,Clear,306.0,San Jose
2014-07-31,71.0,59.0,74.0,29.94,10.0,6.0,15.0,0,Clear,298.0,San Jose
2014-08-01,71.0,60.0,73.0,29.9,10.0,6.0,20.0,0,Clear,297.0,San Jose
2014-08-02,68.0,58.0,79.0,29.92,9.0,7.0,17.0,0,Clear,302.0,San Jose
2014-08-03,66.0,56.0,75.0,29.94,10.0,7.0,21.0,0,Clear,328.0,San Jose
2014-08-04,69.0,56.0,66.0,29.96,10.0,8.0,22.0,0,Clear,319.0,San Jose
2014-08-05,71.0,58.0,67.0,30.02,10.0,6.0,26.0,0,Clear,317.0,San Jose
2014-08-06,74.0,60.0,65.0,29.99,10.0,7.0,22.0,T,Clear,300.0,San Jose
2014-08-07,70.0,57.0,69.0,29.95,10.0,6.0,20.0,0,Clear,302.0,San Jose
2014-08-08,69.0,55.0,65.0,29.91,10.0,6.0,18.0,0,Clear,285.0,San Jose
2014-08-09,67.0,55.0,70.0,29.95,10.0,8.0,20.0,0,Clear,309.0,San Jose
2014-08-10,70.0,55.0,62.0,29.97,10.0,6.0,18.0,0,Clear,3.0,San Jose
2014-08-11,69.0,56.0,68.0,29.93,10.0,6.0,18.0,0,Clear,258.0,San Jose
2014-08-12,69.0,55.0,61.0,29.94,10.0,9.0,21.0,0,Clear,272.0,San Jose
2014-08-13,71.0,56.0,63.0,29.96,10.0,8.0,24.0,0,Clear,313.0,San Jose
2014-08-14,70.0,57.0,68.0,29.93,10.0,6.0,20.0,0,Clear,299.0,San Jose
2014-08-15,69.0,56.0,63.0,29.97,10.0,7.0,17.0,0,Clear,230.0,San Jose
2014-08-16,70.0,56.0,68.0,30.0,10.0,6.0,20.0,0,Clear,302.0,San Jose
2014-08-17,68.0,57.0,72.0,29.99,10.0,6.0,20.0,0,Clear,303.0,San Jose
2014-08-18,68.0,57.0,72.0,29.87,10.0,6.0,22.0,0,Clear,327.0,San Jose
2014-08-19,70.0,56.0,66.0,29.84,10.0,7.0,20.0,0,Clear,145.0,San Jose
2014-08-20,71.0,56.0,60.0,29.88,10.0,9.0,21.0,0,Clear,145.0,San Jose
2014-08-21,70.0,56.0,65.0,29.92,10.0,8.0,21.0,0,Clear,212.0,San Jose
2014-08-22,71.0,56.0,64.0,29.91,10.0,8.0,24.0,0,Clear,312.0,San Jose
2014-08-23,70.0,55.0,63.0,29.9,10.0,8.0,22.0,0,Clear,16.0,San Jose
2014-08-24,68.0,55.0,67.0,29.87,10.0,8.0,21.0,0,Clear,284.0,San Jose
2014-08-25,68.0,54.0,66.0,29.88,10.0,8.0,23.0,0,Clear,235.0,San Jose
2014-08-26,67.0,54.0,63.0,29.98,10.0,5.0,24.0,0,Clear,275.0,San Jose
2014-08-27,72.0,56.0,60.0,30.02,10.0,6.0,20.0,0,Clear,282.0,San Jose
2014-08-28,71.0,58.0,66.0,30.02,9.0,6.0,26.0,0,Clear,309.0,San Jose
2014-08-29,72.0,58.0,65.0,29.93,9.0,5.0,24.0,0,Clear,304.0,San Jose
2014-08-30,74.0,56.0,62.0,29.89,10.0,6.0,24.0,0,Clear,317.0,San Jose
2014-08-31,70.0,56.0,66.0,29.89,10.0,6.0,22.0,0,Clear,294.0,San Jose
2014-09-01,70.0,56.0,64.0,29.82,10.0,7.0,20.0,0,Clear,290.0,San Francisco
2014-09-02,66.0,57.0,73.0,29.82,10.0,8.0,,0,Clear,290.0,San Francisco
2014-09-03,69.0,56.0,69.0,29.76,10.0,8.0,24.0,0,Clear,276.0,San Francisco
2014-09-04,68.0,57.0,71.0,29.76,10.0,8.0,25.0,0,Clear,301.0,San Francisco
2014-09-05,66.0,56.0,71.0,29.87,9.0,8.0,32.0,0,Clear,309.0,San Francisco
2014-09-06,66.0,54.0,69.0,29.93,9.0,9.0,30.0,0,Clear,290.0,San Francisco
2014-09-07,66.0,53.0,66.0,29.87,10.0,10.0,28.0,0,Clear,293.0,San Francisco
2014-09-08,64.0,51.0,64.0,29.9,10.0,12.0,22.0,0,Clear,272.0,San Francisco
2014-09-09,65.0,53.0,72.0,29.96,10.0,7.0,21.0,0,Clear,270.0,San Francisco
2014-09-10,68.0,56.0,66.0,29.9,9.0,5.0,20.0,0,Clear,283.0,San Francisco
2014-09-11,70.0,57.0,62.0,29.87,8.0,7.0,22.0,0,Clear,312.0,San Francisco
2014-09-12,67.0,56.0,69.0,29.85,9.0,8.0,23.0,0,Clear,299.0,San Francisco
2014-09-13,67.0,57.0,71.0,29.83,10.0,8.0,33.0,0,Clear,306.0,San Francisco
2014-09-14,67.0,56.0,69.0,29.84,10.0,8.0,28.0,0,Clear,295.0,San Francisco
2014-09-15,70.0,56.0,64.0,29.9,10.0,9.0,49.0,0,Clear,281.0,San Francisco
2014-09-16,68.0,57.0,67.0,29.89,10.0,7.0,21.0,0,Clear,276.0,San Francisco
2014-09-17,69.0,58.0,67.0,29.8,10.0,9.0,29.0,T,Rain,267.0,San Francisco
2014-09-18,70.0,62.0,71.0,29.84,10.0,9.0,29.0,T,Rain,242.0,San Francisco
2014-09-19,66.0,60.0,79.0,29.9,10.0,7.0,31.0,0,Clear,295.0,San Francisco
2014-09-20,67.0,59.0,79.0,29.92,10.0,9.0,23.0,0,Clear,296.0,San Francisco
2014-09-21,67.0,58.0,72.0,29.99,10.0,11.0,28.0,0,Clear,269.0,San Francisco
2014-09-22,69.0,57.0,66.0,30.0,10.0,9.0,21.0,0,Clear,277.0,San Francisco
2014-09-23,69.0,59.0,76.0,29.97,10.0,8.0,23.0,T,Rain,276.0,San Francisco
2014-09-24,71.0,62.0,74.0,29.94,9.0,9.0,26.0,0.01,Rain,267.0,San Francisco
2014-09-25,65.0,57.0,79.0,29.96,8.0,6.0,24.0,0.43,Rain,288.0,San Francisco
2014-09-26,67.0,57.0,72.0,29.96,10.0,9.0,29.0,0,Clear,290.0,San Francisco
2014-09-27,63.0,56.0,75.0,29.89,10.0,9.0,24.0,0,Clear,248.0,San Francisco
2014-09-28,67.0,56.0,73.0,29.89,10.0,7.0,17.0,0,Clear,219.0,San Francisco
2014-09-29,63.0,56.0,77.0,29.99,10.0,8.0,28.0,0,Clear,278.0,San Francisco
2014-09-30,65.0,57.0,74.0,29.95,10.0,7.0,18.0,0,Clear,253.0,San Francisco
2014-10-01,68.0,51.0,58.0,29.9,10.0,4.0,31.0,0,Clear,283.0,San Francisco
2014-10-02,70.0,48.0,51.0,29.99,10.0,6.0,18.0,0,Clear,309.0,San Francisco
2014-10-03,72.0,49.0,47.0,30.04,10.0,5.0,20.0,0,Clear,289.0,San Francisco
2014-10-04,74.0,46.0,46.0,29.99,10.0,4.0,17.0,0,Clear,323.0,San Francisco
2014-10-05,71.0,52.0,55.0,29.92,10.0,5.0,35.0,0,Clear,317.0,San Francisco
2014-10-06,68.0,55.0,65.0,29.9,10.0,6.0,62.0,0,Fog,298.0,San Francisco
2014-10-07,62.0,54.0,77.0,29.9,9.0,7.0,21.0,0,Fog,296.0,San Francisco
2014-10-08,64.0,55.0,73.0,29.89,9.0,5.0,17.0,0,Clear,310.0,San Francisco
2014-10-09,62.0,55.0,80.0,29.96,10.0,9.0,20.0,0,Clear,288.0,San Francisco
2014-10-10,61.0,54.0,80.0,30.03,10.0,9.0,28.0,0,Clear,273.0,San Francisco
2014-10-11,64.0,54.0,71.0,30.02,10.0,6.0,15.0,0,Clear,265.0,San Francisco
2014-10-12,69.0,51.0,53.0,29.95,10.0,4.0,18.0,0,Clear,284.0,San Francisco
2014-10-13,67.0,46.0,53.0,29.93,10.0,6.0,33.0,0,Clear,347.0,San Francisco
2014-10-14,65.0,55.0,70.0,29.89,10.0,9.0,32.0,0,Clear,206.0,San Francisco
2014-10-15,63.0,55.0,72.0,29.97,10.0,8.0,28.0,T,Rain,225.0,San Francisco
2014-10-16,61.0,51.0,68.0,29.99,10.0,6.0,22.0,0,Clear,313.0,San Francisco
2014-10-17,62.0,50.0,65.0,29.95,10.0,4.0,17.0,0,Clear,142.0,San Francisco
2014-10-18,65.0,54.0,64.0,29.94,10.0,6.0,28.0,0,Clear,285.0,San Francisco
2014-10-19,63.0,57.0,80.0,29.9,10.0,7.0,22.0,0,Clear,300.0,San Francisco
2014-10-20,62.0,55.0,68.0,29.97,9.0,9.0,22.0,0.01,Rain,250.0,San Francisco
2014-10-21,60.0,49.0,60.0,30.06,10.0,7.0,36.0,0,Clear,307.0,San Francisco
2014-10-22,60.0,52.0,72.0,30.05,10.0,5.0,17.0,0,Clear,281.0,San Francisco
2014-10-23,64.0,56.0,75.0,30.02,10.0,4.0,15.0,0.01,Fog,302.0,San Francisco
2014-10-24,64.0,54.0,71.0,29.94,10.0,9.0,26.0,0,Clear,184.0,San Francisco
2014-10-25,65.0,56.0,76.0,30.02,10.0,13.0,30.0,0.23,Rain,208.0,San Francisco
2014-10-26,60.0,49.0,66.0,30.12,10.0,7.0,21.0,0,Clear,324.0,San Francisco
2014-10-27,57.0,48.0,69.0,30.05,10.0,4.0,14.0,0,Clear,300.0,San Francisco
2014-10-28,60.0,50.0,70.0,30.09,10.0,6.0,17.0,0,Fog,325.0,San Francisco
2014-10-29,64.0,53.0,63.0,30.06,10.0,4.0,17.0,0,Clear,285.0,San Francisco
2014-10-30,63.0,53.0,74.0,29.92,10.0,6.0,26.0,0,Clear,270.0,San Francisco
2014-10-31,61.0,54.0,80.0,29.84,8.0,8.0,24.0,0.32,Rain,224.0,San Francisco
2014-11-01,56.0,48.0,72.0,29.9,10.0,9.0,24.0,0,Clear,270.0,San Francisco
2014-11-02,55.0,45.0,71.0,30.13,10.0,4.0,24.0,0,Clear,281.0,San Francisco
2014-11-03,55.0,46.0,63.0,30.22,10.0,5.0,16.0,0,Clear,281.0,San Francisco
2014-11-04,58.0,49.0,68.0,30.27,10.0,4.0,14.0,0,Fog,297.0,San Francisco
2014-11-05,60.0,49.0,61.0,30.15,10.0,3.0,8.0,0,Clear,202.0,San Francisco
2014-11-06,61.0,52.0,69.0,30.19,10.0,4.0,15.0,0,Clear,295.0,San Francisco
2014-11-07,60.0,54.0,81.0,30.18,5.0,4.0,15.0,0.01,Fog,332.0,San Francisco
2014-11-08,61.0,53.0,79.0,30.08,7.0,2.0,20.0,0,Fog,265.0,San Francisco
2014-11-09,59.0,53.0,81.0,29.92,10.0,4.0,17.0,0,Fog,299.0,San Francisco
2014-11-10,56.0,52.0,86.0,29.83,5.0,5.0,18.0,0.01,Fog,316.0,San Francisco
2014-11-11,62.0,49.0,68.0,29.92,10.0,9.0,21.0,0,Clear,233.0,San Francisco
2014-11-12,61.0,46.0,56.0,29.99,10.0,4.0,16.0,0.11,Rain,258.0,San Francisco
2014-11-13,60.0,56.0,86.0,30.01,7.0,7.0,22.0,0.2,Rain,211.0,San Francisco
2014-11-14,57.0,53.0,82.0,30.09,9.0,6.0,20.0,0,Fog,273.0,San Francisco
2014-11-15,55.0,49.0,78.0,30.14,10.0,3.0,13.0,0,Clear,300.0,San Francisco
2014-11-16,56.0,32.0,56.0,30.23,10.0,5.0,28.0,0,Clear,54.0,San Francisco
2014-11-17,57.0,36.0,50.0,30.17,10.0,6.0,22.0,0,Clear,87.0,San Francisco
2014-11-18,54.0,41.0,55.0,30.1,10.0,5.0,20.0,0,Clear,68.0,San Francisco
2014-11-19,57.0,51.0,75.0,30.06,8.0,6.0,25.0,0.15,Rain,142.0,San Francisco
2014-11-20,55.0,53.0,93.0,30.06,5.0,4.0,21.0,0.66,Fog-Rain,98.0,San Francisco
2014-11-21,56.0,51.0,83.0,30.09,9.0,4.0,31.0,0,Clear,78.0,San Francisco
2014-11-22,59.0,54.0,80.0,30.12,7.0,10.0,23.0,0.26,Rain,213.0,San Francisco
2014-11-23,52.0,43.0,66.0,30.3,10.0,2.0,18.0,0,Clear,278.0,San Francisco
2014-11-24,51.0,41.0,63.0,30.37,10.0,2.0,21.0,0,Clear,300.0,San Francisco
2014-11-25,57.0,44.0,71.0,30.4,10.0,4.0,15.0,0,Clear,147.0,San Francisco
2014-11-26,55.0,46.0,73.0,30.26,9.0,3.0,37.0,0,Clear,355.0,San Francisco
2014-11-27,54.0,47.0,78.0,30.12,6.0,2.0,28.0,0,Fog,337.0,San Francisco
2014-11-28,52.0,49.0,84.0,29.98,6.0,6.0,17.0,T,Fog-Rain,161.0,San Francisco
2014-11-29,59.0,53.0,83.0,29.82,10.0,7.0,18.0,0.08,Rain,135.0,San Francisco
2014-11-30,56.0,54.0,88.0,29.88,9.0,4.0,31.0,0.32,Rain,84.0,San Francisco
2014-12-01,60.0,55.0,84.0,30.04,10.0,4.0,17.0,T,Rain,53.0,San Francisco
2014-12-02,58.0,54.0,90.0,29.77,8.0,9.0,25.0,1.18,Rain,102.0,San Francisco
2014-12-03,61.0,57.0,86.0,29.78,7.0,12.0,41.0,1.43,Rain,151.0,San Francisco
2014-12-04,60.0,56.0,87.0,29.94,8.0,5.0,20.0,0.01,Fog-Rain,160.0,San Francisco
2014-12-05,60.0,56.0,87.0,30.03,9.0,8.0,28.0,0.1,Rain,139.0,San Francisco
2014-12-06,62.0,57.0,86.0,30.18,10.0,6.0,20.0,0.11,Fog-Rain,129.0,San Francisco
2014-12-07,58.0,54.0,86.0,30.18,8.0,3.0,21.0,0.01,Fog,110.0,San Francisco
2014-12-08,60.0,53.0,80.0,30.16,10.0,4.0,12.0,0,Clear,65.0,San Francisco
2014-12-09,59.0,54.0,83.0,30.15,8.0,2.0,31.0,0,Fog,356.0,San Francisco
2014-12-10,59.0,54.0,86.0,29.94,6.0,10.0,39.0,T,Fog-Rain,119.0,San Francisco
2014-12-11,57.0,53.0,80.0,29.63,6.0,14.0,45.0,3.12,Rain,162.0,San Francisco
2014-12-12,53.0,48.0,87.0,29.87,9.0,3.0,10.0,0.48,Rain,105.0,San Francisco
2014-12-13,52.0,46.0,86.0,30.18,10.0,3.0,25.0,0,Clear,63.0,San Francisco
2014-12-14,54.0,45.0,72.0,30.06,10.0,6.0,16.0,0.19,Rain,94.0,San Francisco
2014-12-15,53.0,48.0,85.0,29.9,8.0,14.0,31.0,1.09,Rain,125.0,San Francisco
2014-12-16,56.0,49.0,80.0,29.91,9.0,11.0,24.0,0.65,Rain,135.0,San Francisco
2014-12-17,54.0,49.0,83.0,30.03,10.0,8.0,22.0,0.13,Rain,127.0,San Francisco
2014-12-18,56.0,49.0,81.0,30.13,10.0,6.0,15.0,T,Rain,119.0,San Francisco
2014-12-19,56.0,52.0,85.0,30.14,8.0,12.0,30.0,0.25,Rain,144.0,San Francisco
2014-12-20,57.0,54.0,89.0,30.19,7.0,4.0,16.0,T,Rain,160.0,San Francisco
2014-12-21,60.0,56.0,92.0,30.28,6.0,6.0,24.0,0.09,Fog-Rain,197.0,San Francisco
2014-12-22,57.0,54.0,89.0,30.25,4.0,3.0,24.0,0,Fog,266.0,San Francisco
2014-12-23,56.0,51.0,84.0,30.17,9.0,3.0,14.0,0,Fog,321.0,San Francisco
2014-12-24,55.0,49.0,80.0,30.05,7.0,11.0,33.0,0.02,Fog-Rain,303.0,San Francisco
2014-12-25,52.0,35.0,50.0,30.11,10.0,10.0,26.0,0,Clear,338.0,San Francisco
2014-12-26,50.0,30.0,49.0,30.19,10.0,7.0,23.0,0,Clear,8.0,San Francisco
2014-12-27,47.0,34.0,62.0,30.34,10.0,5.0,13.0,0,Clear,88.0,San Francisco
2014-12-28,47.0,41.0,75.0,30.29,10.0,4.0,14.0,0,Clear,176.0,San Francisco
2014-12-29,49.0,42.0,76.0,30.18,10.0,3.0,16.0,0,Fog,318.0,San Francisco
